@RELATION stress
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
1.0,0.0276292355900461,223.0,204.0,329.5689994748746,1.0931372549019607,1.615534311151346,165.35170503110834,1160.6928368996562,78.0,78.0,no-stress
1.0,0.02723311757047971,1068.0,151.0,379.4183506729271,7.072847682119205,2.5127043090922325,241.0136547584454,1248.4518794222556,152.0,152.0,no-stress
1.0,0.024901962652802468,1152.0,140.0,291.65975755179676,8.228571428571428,2.083283982512834,218.9065160336234,1229.949972061122,99.0,99.0,no-stress
1.0,0.02764706090092659,125.0,478.0,193.479647926915,0.2615062761506276,0.4047691379224163,130.97848964843845,1176.017292840119,49.0,49.0,no-stress
1.0,0.024705884139984848,125.0,310.0,703.7830293695146,0.4032258064516129,2.2702678366758535,346.40744223398866,1195.2666462652383,274.0,274.0,no-stress
1.0,0.0248366031086161,345.0,1636.0,2182.8884946189846,0.210880195599022,1.3342839209162498,398.32672648424057,1228.8976997075756,383.0,1173.687744140625,no-stress
1.0,0.02965686470270157,345.0,115.0,435.9439074847884,3.0,3.790816586824247,315.1548360878858,1323.0637889052234,75.0,75.0,no-stress
1.0,0.02728291515793119,0.0,591.0,649.8977076680918,0.0,1.0996577117903414,429.14194620133554,1386.2471228121249,543.0,543.0,no-stress
1.0,0.026274511869996787,756.0,317.0,349.48783210431765,2.3848580441640377,1.1024852747770273,346.7309854876245,1414.999745879174,77.0,77.0,no-stress
1.0,0.02823529615998268,217.0,298.0,260.5303084084379,0.7281879194630873,0.874262779894087,353.1281240938002,1416.065388082147,38.0,38.0,no-stress
1.0,0.028833851277043944,520.0,1782.0,489.57662651461834,0.29180695847362514,0.2747343583134783,504.70518710020804,1551.1728427027747,90.0,95.047119140625,no-stress
1.0,0.029505137354135513,474.0,370.0,421.66134867333477,1.281081081081081,1.1396252666846887,269.1169200777643,1269.654433535375,173.3253173828125,173.3253173828125,no-stress
1.0,0.02689075842499733,253.0,210.0,392.0088447886679,1.2047619047619047,1.8667087847079422,324.00011708639994,1364.556072759212,125.0,125.192138671875,no-stress
1.0,0.027516341830293337,523.0,511.0,542.7005666319864,1.0234833659491194,1.0620363339177816,280.18063109821037,1258.6980253697718,101.0,113.0,no-stress
1.0,0.02577030978032521,405.0,312.0,464.68666127184116,1.2980769230769231,1.4893803245892345,264.7541738296419,1287.5639184052823,0.0,49.328125,no-stress
1.0,0.02588235487540563,697.0,222.0,483.4809825067569,3.1396396396396398,2.17784226354395,246.83374378106782,1201.5262214206036,116.0,116.0,no-stress
1.0,0.027605781233624407,214.0,967.0,224.50750094980924,0.22130299896587383,0.23216908060993716,132.46613350556953,1178.265737245501,55.0,55.7652587890625,no-stress
1.0,0.02554961581799117,381.0,642.0,605.1984993900462,0.5934579439252337,0.9426767903271748,324.2666109907409,1279.918745834891,182.08062744140625,182.08062744140625,no-stress
1.0,0.030037548789318573,449.0,789.0,492.0545921975737,0.5690747782002535,0.6236433361185978,419.6447610312837,1459.283574110947,162.348876953125,162.348876953125,no-stress
1.0,0.027549021411687136,362.0,300.0,410.5377162132737,1.2066666666666668,1.3684590540442456,361.4459490374676,1411.9798219517315,84.0,92.0,no-stress
1.0,0.027195227939797485,228.0,364.0,278.6900859898512,0.6263736263736264,0.765632104367723,367.32552832222615,1448.462542070282,49.0,68.208740234375,no-stress
1.0,0.02705882541835308,115.0,413.0,166.97622021815462,0.2784503631961259,0.40430077534662134,277.89025608737296,1372.975196250513,38.0,38.408935546875,no-stress
1.0,0.028235296035806337,356.0,499.0,414.77734408340257,0.7134268537074149,0.8312171224116284,348.7434099544979,1411.2658594869804,11.0,58.091796875,no-stress
1.0,0.028520501134070484,397.0,150.0,192.00384616230323,2.6466666666666665,1.2800256410820217,331.475116937483,1387.253512787467,36.0,36.0,no-stress
1.0,0.026960786432027817,313.0,101.0,189.62439604442307,3.099009900990099,1.877469267766565,307.6209082891738,1298.5341619880319,38.0,38.0,no-stress
1.0,0.026870009385877185,328.0,472.0,419.24399979913215,0.6949152542372882,0.8882288131337546,247.3233681695565,1261.9485426077292,77.0,77.0,no-stress
1.0,0.023529413377954847,405.0,731.0,498.07183635695424,0.5540355677154583,0.6813568212817431,416.7121276392328,1395.3395015384385,91.0,91.551513671875,no-stress
1.0,0.026315791630431226,546.0,624.0,601.6992923583601,0.875,0.9642616864717309,302.4586970115704,1179.888189693852,84.0,84.0,no-stress
1.0,0.02533539948298743,305.0,632.0,363.3465134083351,0.4825949367088608,0.574915369316986,344.481734309272,1386.9703313937325,49.0,73.01220703125,no-stress
1.0,0.024746452554546553,244.0,566.0,304.3082641642118,0.43109540636042404,0.5376471098307628,236.04947418181393,1277.5141781421398,59.0,59.0,no-stress
1.0,0.025490197963241874,392.0,475.0,517.3226827622375,0.8252631578947368,1.0891003847626053,351.6002765367816,1364.0392273719067,106.3382568359375,106.3382568359375,no-stress
1.0,0.027584672270512037,502.0,705.0,589.830871315374,0.7120567375886525,0.8366395337806724,479.8705181376034,1520.0689033675394,118.0,250.0,no-stress
1.0,0.025562819921308093,195.0,460.0,531.5312955052867,0.42391304347826086,1.1555028163158407,401.8808827081905,1449.8814892383177,392.0,392.0,no-stress
1.0,0.0273001529276371,440.0,191.0,313.94543283747043,2.303664921465969,1.6436933656412065,290.01859086178376,1355.4489161571337,58.4183349609375,58.4183349609375,no-stress
1.0,0.026470590382814407,913.0,118.0,253.1603857303135,7.737288135593221,2.1454269977145213,258.3100245743934,1329.0645273677815,8.5654296875,26.353271484375,no-stress
1.0,0.02607843354344368,170.0,133.0,267.23837409862165,1.2781954887218046,2.0093110834482832,269.85202805773883,1355.6320729152617,75.0,84.91162109375,no-stress
1.0,0.027450982481241226,804.0,177.0,483.0732780889314,4.5423728813559325,2.729227559824471,356.84460754910697,1379.8744271767096,52.0,52.0,no-stress
1.0,0.0240196093916893,414.0,306.0,414.07043462237823,1.3529411764705883,1.3531713549750923,271.6487083309744,1282.0809582839,14.0,33.833251953125,no-stress
1.0,0.025490198129167158,1002.0,168.0,370.64086143505375,5.964285714285714,2.206195603780082,276.4094967905409,1293.5720966558654,90.0,102.652587890625,no-stress
1.0,0.02549019828438759,1302.0,139.0,298.9173605434188,9.366906474820144,2.1504846082260345,278.7942541756213,1355.191001082155,7.0,67.0,no-stress
1.0,0.025816995340089004,918.0,113.0,209.66913518978595,8.123893805309734,1.8554790724759818,282.67092186886964,1345.1961210183358,86.0,86.0,no-stress
1.0,0.027244583948662405,2220.0,504.0,1667.2596708060264,4.404761904761905,3.3080549023929096,284.6062703200156,1237.6136311360362,538.0,1598.0,no-stress
1.0,0.02691622298549522,423.0,188.0,517.5726229430187,2.25,2.7530458667181845,368.0125922063842,1390.404582442897,65.0,65.0,no-stress
1.0,0.02916666865348816,477.0,99.0,426.80496584286203,4.818181818181818,4.311161271140021,237.49375363720583,1234.1297993053154,49.0,51.0,no-stress
1.0,0.025942686945199966,515.0,221.0,401.30051693195867,2.330316742081448,1.8158394431310347,245.06882294253978,1263.4939540222658,111.0,115.0,no-stress
1.0,0.02577031004641737,235.0,203.0,274.9521701850643,1.1576354679802956,1.354444188103765,266.03442126485237,1339.2490685077723,42.6337890625,49.3662109375,no-stress
1.0,0.026546005016336076,179.0,422.0,262.9221208653001,0.42417061611374407,0.6230382011026069,376.27239927414587,1304.6339263488933,98.0,102.0,no-stress
1.0,0.025630254032356397,429.0,210.0,287.89530562716385,2.0428571428571427,1.3709300267960183,304.0911111046646,1380.1222966412633,49.0,49.0,no-stress
1.0,0.02388591996648095,522.0,164.0,191.657991995676,3.182926829268293,1.168646292656561,354.5940246391682,1386.7933960567084,26.762939453125,26.762939453125,no-stress
1.0,0.025272333166665502,340.0,284.0,224.99665086906796,1.1971830985915493,0.7922417284122112,312.72826294812074,1297.0672849913499,73.796875,73.796875,no-stress
1.0,0.028431374463252723,509.0,233.0,357.25227004198996,2.184549356223176,1.5332715452445922,301.35285040857866,1356.4683270489331,112.0,112.0,no-stress
1.0,0.027450982481241226,444.0,148.0,225.00879447801117,3.0,1.5203296924189944,276.67914926541596,1353.625790339172,76.0,76.0,no-stress
1.0,0.025037709480294816,451.0,214.0,276.6509891538749,2.107476635514019,1.292761631560163,341.06762471715456,1422.4875342932767,47.0,47.0,no-stress
1.0,0.024045409242573538,249.0,306.0,301.8427470886744,0.8137254901960784,0.9864142061721386,311.2714709425402,1383.207708179627,40.0,40.0,no-stress
1.0,0.026814364235509525,282.0,1358.0,349.5398699965649,0.20765832106038293,0.25739312959982685,416.05986501872167,1493.2619670355834,64.0,70.529296875,no-stress
1.0,0.028143023962483686,318.0,278.0,351.34362510474216,1.143884892086331,1.2638259895854034,300.0761352386389,1324.0414240802425,110.0,110.0,no-stress
1.0,0.027450982481241226,146.0,176.0,213.83884962346474,0.8295454545454546,1.214993463769686,303.4839132512091,1274.0154750264123,69.0,71.39599609375,no-stress
1.0,0.030481285330924122,153.0,220.0,253.73299743471085,0.6954545454545454,1.1533318065214129,298.8093545702281,1252.088788043797,111.08782958984375,111.08782958984375,no-stress
1.0,0.02837977489750636,315.0,290.0,367.35512518968864,1.0862068965517242,1.2667418109989264,359.53989120457516,1426.1286109723032,95.0,107.0,no-stress
1.0,0.030644259442176136,390.0,559.0,454.22164852887505,0.6976744186046512,0.8125610886026388,448.19615721879893,1506.4641371111763,114.0,114.0,no-stress
1.0,0.02522876001894474,49.0,256.0,319.4323726204181,0.19140625,1.2477827055485082,376.5046986275902,1437.7163763074564,91.0,91.0,no-stress
1.0,0.024558825558051466,350.0,673.0,626.5988487194218,0.5200594353640416,0.9310532670422315,407.8554559475582,1440.5530658753396,452.0,452.0,no-stress
1.0,0.025791857296075575,393.0,720.0,476.4164148032846,0.5458333333333333,0.6616894650045619,273.54506767365797,1311.4695638019593,49.0,54.564453125,no-stress
1.0,0.024452135496425862,344.0,2489.0,1214.9196039442254,0.13820811570912012,0.48811554999768,335.08478922136703,1395.0805495805382,142.0,441.372314453125,no-stress
1.0,0.03213156411244023,358.0,515.0,441.035156378632,0.6951456310679611,0.8563789444245281,345.2286980656976,1385.4940123429815,190.0,190.0,no-stress
1.0,0.02673797004602172,395.0,150.0,212.02434553272414,2.6333333333333333,1.4134956368848277,308.16533986808247,1397.0079458060259,22.0,31.69580078125,no-stress
1.0,0.026579522631234594,334.0,117.0,186.76077162401543,2.8547008547008548,1.5962459113163712,382.2094735104551,1476.7515496755295,32.0,45.168701171875,no-stress
1.0,0.025925927691989474,1543.0,117.0,284.35918646317646,13.188034188034187,2.4304203971211664,242.60160593444675,1288.2935373455048,29.4298095703125,42.5701904296875,no-stress
1.0,0.025770310312509537,213.0,482.0,694.819232426871,0.44190871369294604,1.4415336772341723,461.9107279639884,1449.2036784628388,623.0,623.0,no-stress
1.0,0.02636165792743365,776.0,133.0,207.31406511663008,5.834586466165414,1.5587523692979706,306.31313892068135,1350.0452425530327,2.0,46.0,no-stress
1.0,0.028011206537485123,114.0,220.0,314.2881848184552,0.5181818181818182,1.4285826582657055,208.9800180395722,1248.2516605595838,130.0,130.0,no-stress
1.0,0.026470590382814407,1039.0,156.0,292.7649038756883,6.660256410256411,1.8766981017672326,314.725700898894,1310.7627902754814,60.0,60.0,no-stress
1.0,0.025367649155668914,273.0,241.0,331.34793956112856,1.1327800829875518,1.3748877160212802,333.0046625959496,1333.0569084080182,109.0,109.0,no-stress
1.0,0.024346407037228346,361.0,186.0,188.91798693043995,1.9408602150537635,1.0156881017765589,387.94393377388866,1381.545888945975,27.6776123046875,29.8126220703125,no-stress
1.0,0.026862747222185134,337.0,135.0,233.2540391767568,2.4962962962962965,1.727807697605606,336.8173979631412,1428.9707703915665,43.0,52.5263671875,no-stress
1.0,0.02614379280971156,210.0,128.0,260.22500116252877,1.640625,2.033007821582256,312.4629891824276,1400.2617089939913,39.0,76.513427734375,no-stress
1.0,0.02979435862564459,578.0,690.0,564.6658487627861,0.8376811594202899,0.8183563025547625,380.97737525046557,1284.1836411733498,175.13067626953125,341.13067626953125,no-stress
1.0,0.024618738227420382,578.0,128.0,352.56466423982323,4.515625,2.754411439373619,374.3457024364873,1438.423616462076,53.0,114.597412109375,no-stress
1.0,0.025133691728115082,705.0,167.0,432.7288512446496,4.221556886227545,2.5911907260158658,384.14660386793776,1379.5742572401252,19.0,27.0146484375,no-stress
1.0,0.026050422340631485,307.0,558.0,387.56659545426544,0.5501792114695341,0.6945637911366764,297.3066920600339,1347.1560397293824,90.0,90.0,no-stress
1.0,0.02714932323075258,388.0,408.0,474.088364894499,0.9509803921568627,1.161981286506125,301.68068868477144,1315.9008472956311,138.0,138.0,no-stress
1.0,0.028431374463252723,578.0,234.0,473.7840016310709,2.47008547008547,2.0247179556883372,292.01572555433705,1311.261453460872,106.0,127.0,no-stress
1.0,0.028921570628881454,242.0,177.0,258.5574454776239,1.3672316384180792,1.460776528122169,200.64042605293042,1261.6441852064888,71.0,71.0,no-stress
1.0,0.02075163507834077,0.0,4954.0,1135.3955602717797,0.0,0.229187638326964,449.4932548661578,1157.5260468444649,238.0,1082.0,stress
1.0,0.021647059917449953,531.0,457.0,620.3895838255885,1.161925601750547,1.3575264416314847,409.60361816987364,1397.7263868114355,32.0,60.546630859375,stress
1.0,0.022352942451834678,369.0,149.0,687.9950432964525,2.476510067114094,4.617416397962769,372.30373830759413,1301.519683724891,85.732177734375,88.267822265625,stress
1.0,0.022431374192237855,462.0,418.0,552.4073355698707,1.105263157894737,1.321548649688686,627.6585479313442,1616.457354574597,10.0,67.771484375,stress
1.0,0.021895426118539438,575.0,269.0,661.6773919044233,2.137546468401487,2.4597672561502724,645.3342583627714,1653.417343875522,17.0,29.21875,stress
1.0,0.023116616924342356,499.0,290.0,575.5436699616771,1.7206896551724138,1.9846333446954383,500.89603774162447,1535.8365962321036,6.0,52.255615234375,stress
1.0,0.02168396904188044,684.0,253.0,624.5749477897294,2.7035573122529644,2.4686756829633576,523.4458043500233,1537.8980613659337,11.0,77.83544921875,stress
1.0,0.020697169212831393,2220.0,123.0,484.1757869495373,18.048780487804876,3.9363885117848563,317.3185604090554,1348.1529572875347,60.0,60.0,stress
1.0,0.022370768118311058,444.0,338.0,511.8713898866036,1.3136094674556213,1.5144123961142117,268.51367573954957,1261.795698124427,59.0,61.0,stress
1.0,0.022260670385816517,322.0,289.0,445.5851709781968,1.1141868512110726,1.541817200616598,289.64571635669694,1319.3033001790764,75.0,77.0,stress
1.0,0.02226067049538388,902.0,247.0,797.7684664869317,3.651821862348178,3.22983184812523,424.8853820499749,1306.2856650688059,219.0,219.0,stress
1.0,0.021931736626558833,335.0,408.0,400.5958512141228,0.821078431372549,0.9818525765052029,306.1806308403741,1358.1856833191605,73.0,75.0,stress
1.0,0.02254902117419988,354.0,252.0,450.67057948795474,1.4047619047619047,1.788375315428392,343.2504744320785,1382.5253094340235,85.0,93.0,stress
1.0,0.022657953823606174,375.0,483.0,509.03828699022006,0.7763975155279503,1.0539094968741616,349.96443298585996,1369.73937719057,234.0,236.0,stress
1.0,0.02299465442245657,456.0,525.0,547.1553008776947,0.8685714285714285,1.0422005731003707,329.5608316827196,1323.8121478965597,21.0,69.0,stress
1.0,0.022274511456489562,161.0,499.0,220.14741868660062,0.3226452905811623,0.44117719175671466,380.72580846912626,1390.755459704635,39.0,39.581787109375,stress
1.0,0.022977943037403747,345.0,1112.0,678.9972275915361,0.3102517985611511,0.6106090176182879,413.9462519819127,1379.0270186800526,5.0,69.0,stress
1.0,0.022858618709601854,693.0,623.0,749.241903230171,1.1123595505617978,1.2026354787001141,399.11108425648746,1284.7754739792822,44.0,54.0,stress
1.0,0.022816400974988937,250.0,558.0,329.6948483252805,0.44802867383512546,0.5908509826617929,256.074808031076,1164.020019129473,59.0,60.7447509765625,stress
1.0,0.020936117477474675,365.0,810.0,496.0242763978074,0.4506172839506173,0.6123756498738363,295.30920083537364,1329.56112673384,27.333984375,70.577880859375,stress
1.0,0.019537816289812326,355.0,530.0,439.0673631436325,0.6698113207547169,0.8284289870634576,294.07255224068274,1331.9517015153283,53.0,53.90771484375,stress
1.0,0.02254902124404907,272.0,605.0,334.01803687464235,0.44958677685950416,0.5520959287184171,276.38941602807125,1339.8196439202566,55.0,55.149658203125,stress
1.0,0.0215141620590455,285.0,612.0,625.9357739143721,0.46568627450980393,1.0227708724091047,374.8291047037074,1364.4111037134198,129.0,129.0,stress
1.0,0.021381887208138193,362.0,332.0,444.9708336548466,1.0903614457831325,1.3402735953459235,294.92490482762565,1352.9856827511803,157.3966064453125,157.3966064453125,stress
1.0,0.020261438563466072,211.0,225.0,307.04584068315535,0.9377777777777778,1.3646481808140238,372.36496356265746,1387.9681601866348,121.0,121.0,stress
1.0,0.02052287682890892,384.0,231.0,425.50657406765674,1.6623376623376624,1.8420198011586872,418.47659317049,1479.744164002022,100.0,100.0,stress
1.0,0.021405229810625315,264.0,232.0,326.3556538704536,1.1379310344827587,1.4067054046140242,427.1829470334652,1504.1926768503704,20.0,24.1416015625,stress
1.0,0.02034313790500164,999.0,105.0,263.334950716173,9.514285714285714,2.5079519115826,363.0620717114209,1428.5494579673018,65.0,65.0,stress
1.0,0.021278141480353143,713.0,490.0,637.690283672012,1.4551020408163264,1.3014087421877796,393.16012046548605,1380.571800669592,52.0,68.52197265625,stress
1.0,0.022990197828039526,713.0,680.0,701.9661127105653,1.048529411764706,1.0323031069273019,449.4771261830841,1428.162794204875,6.89208984375,64.743408203125,stress
1.0,0.02720588445663452,527.0,133.0,180.1475216028719,3.962406015037594,1.3544926436306157,309.52654079623323,1354.6628935055387,3.0,5.21826171875,stress
1.0,0.025294119492173195,576.0,128.0,187.3089126320655,4.5,1.4633508799380117,465.4136970856938,1510.0395042576768,99.0,99.0,stress
1.0,0.026050422340631485,1117.0,89.0,434.92366929543016,12.55056179775281,4.886782801072249,247.07393790806145,1221.3361696308825,105.0,111.13818359375,stress
